MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalBath,TotalPorchSF,TotalSF,Age,RemodAfter,AgeRemod,AgeSold,AgeSoldBefore,Age_Garage,Age_Garage_Sold
60,RL,70.04995836802665,7750,Reg,Lvl,Inside,Gtl,Gilbert,RRAn,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,660,660,Ex,660,660,1320,0,0,2,1,3,Gd,6,Typ,0,No Fireplace,Attchd,2003.0,Fin,2,400,TA,TA,Y,0,48,0,0,0,No Fence,No MiscFeature,8,2007,WD,Normal,162000,2.5,48,1980,7,0,7,3,4,7.0,4.0
20,RL,79.0,9236,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,6,5,1997,1997,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,1200,Unf,0,279,1479,Ex,1494,0,1494,1,0,2,0,3,Gd,6,Typ,0,No Fireplace,Attchd,1997.0,RFn,2,576,TA,TA,Y,168,27,0,0,0,No Fence,No MiscFeature,7,2006,WD,Normal,217000,3.0,27,2973,13,0,13,4,9,13.0,9.0
60,RL,80.0,10240,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,8,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1030,1030,Gd,1038,1060,2098,0,0,2,1,3,Ex,8,Typ,1,Gd,Attchd,2005.0,RFn,3,878,TA,TA,Y,192,52,0,0,0,No Fence,No MiscFeature,3,2006,WD,Normal,275500,2.5,52,3128,5,0,5,4,1,5.0,1.0
20,RL,61.0,7930,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,8,1969,2005,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,439,LwQ,472,115,1026,Gd,1026,0,1026,1,0,1,0,3,Gd,5,Typ,0,No Fireplace,Detchd,1969.0,RFn,2,440,TA,TA,Y,171,48,0,0,0,No Fence,No MiscFeature,7,2009,WD,Normal,156000,2.0,48,2052,41,36,5,1,40,41.0,40.0
160,FV,34.0,3230,Reg,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,MetalSd,MetalSd,BrkFace,894.0,TA,TA,PConc,Gd,TA,No,GLQ,381,Unf,0,348,729,Gd,742,729,1471,0,0,2,1,3,TA,6,Typ,0,No Fireplace,Detchd,1999.0,Unf,2,440,TA,TA,Y,0,24,0,0,0,No Fence,No MiscFeature,3,2009,WD,Normal,172500,2.5,24,2200,11,0,11,1,10,11.0,10.0
60,RL,68.0,10769,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,8,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20,Unf,0,846,866,Ex,866,902,1768,0,0,2,1,3,Gd,7,Typ,0,No Fireplace,Attchd,2007.0,RFn,2,578,TA,TA,Y,144,105,0,0,0,No Fence,No MiscFeature,4,2009,WD,Normal,212000,2.5,105,2634,3,0,3,1,2,3.0,2.0
60,RL,70.04995836802665,11616,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,1Fam,2Story,6,5,1978,1978,Hip,HdBoard,HdBoard,BrkCmn,328.0,TA,TA,CBlock,TA,TA,Mn,Rec,438,Unf,0,234,672,TA,672,714,1386,0,0,2,1,3,TA,6,Typ,1,TA,Attchd,1978.0,Fin,2,440,TA,TA,Y,335,0,0,0,0,GdPrv,No MiscFeature,4,2010,WD,Abnorml,158900,2.5,0,2058,32,0,32,0,32,32.0,32.0
160,FV,24.0,2280,Reg,Lvl,Inside,Gtl,Somerst,Norm,Twnhs,2Story,7,5,1999,1999,Gable,MetalSd,MetalSd,BrkFace,360.0,TA,TA,PConc,Gd,TA,No,ALQ,549,Unf,0,195,744,Gd,757,744,1501,0,0,2,1,3,TA,6,Typ,0,No Fireplace,Detchd,1999.0,Unf,2,440,TA,TA,Y,0,0,0,0,0,No Fence,No MiscFeature,8,2008,WD,Normal,179400,2.5,0,2245,11,0,11,2,9,11.0,9.0
60,RL,65.0,12257,IR1,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,8,5,1995,1995,Gable,VinylSd,VinylSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,Av,LwQ,56,ALQ,64,1198,1318,Ex,1328,1203,2531,0,0,2,1,4,Gd,9,Typ,1,TA,Attchd,1995.0,RFn,3,752,TA,TA,Y,222,98,0,0,0,No Fence,No MiscFeature,11,2007,WD,Normal,290000,2.5,98,3849,15,0,15,3,12,15.0,12.0
20,RL,70.0,9100,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,1959,1959,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,612,Unf,0,252,864,Ex,864,0,864,0,0,1,0,2,TA,5,Typ,0,No Fireplace,Detchd,2008.0,Unf,1,300,Gd,Ex,Y,0,0,0,0,0,No Fence,Shed,10,2009,WD,Normal,127500,1.0,0,1728,51,0,51,1,50,2.0,1.0
30,RM,60.0,6911,Reg,Lvl,FR2,Gtl,BrkSide,Feedr,1Fam,1Story,5,5,1924,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,405,Unf,0,740,1145,TA,1301,0,1301,0,0,1,0,2,Fa,5,Min1,0,No Fireplace,Detchd,1965.0,Unf,2,440,TA,TA,Y,0,0,0,0,0,No Fence,No MiscFeature,10,2009,WD,Normal,100000,1.0,0,2446,86,26,60,1,85,45.0,44.0
60,FV,72.0,8640,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,7,5,2009,2009,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,24,Unf,0,732,756,Ex,764,783,1547,0,0,2,1,3,Gd,7,Typ,0,No Fireplace,Attchd,2009.0,Unf,2,614,TA,TA,Y,169,45,0,0,0,No Fence,No MiscFeature,6,2010,Con,Normal,215200,2.5,45,2303,1,0,1,0,1,1.0,1.0
60,RL,82.0,9430,Reg,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,8,5,1999,1999,Gable,VinylSd,VinylSd,BrkFace,673.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1163,Unf,0,89,1252,Ex,1268,1097,2365,1,0,2,1,3,Gd,8,Typ,1,Gd,Attchd,1999.0,RFn,3,856,TA,TA,Y,0,128,0,0,180,No Fence,No MiscFeature,7,2009,WD,Normal,337000,3.5,308,3617,11,0,11,1,10,11.0,10.0
120,RL,30.0,9549,IR1,Lvl,CulDSac,Gtl,Veenker,Norm,TwnhsE,1Story,8,5,1995,1996,Hip,BrkFace,BrkFace,None,0.0,Gd,Gd,PConc,Gd,Gd,Av,LwQ,437,GLQ,1057,0,1494,Ex,1494,0,1494,1,0,1,1,2,Ex,6,Typ,1,Gd,Attchd,1995.0,Fin,2,481,TA,TA,Y,0,30,0,0,216,No Fence,No MiscFeature,4,2006,WD,Normal,270000,2.5,246,2988,15,1,14,4,11,15.0,11.0
20,RL,75.0,14587,IR1,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,9,5,2008,2008,Gable,VinylSd,VinylSd,Stone,284.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1498,1498,Ex,1506,0,1506,0,0,2,0,2,Ex,6,Typ,1,Gd,Attchd,2008.0,Fin,2,592,TA,TA,Y,0,174,0,0,0,No Fence,No MiscFeature,8,2008,New,Partial,264132,2.0,174,3004,2,0,2,2,0,2.0,0.0
60,RL,80.0,10421,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,2Story,7,5,1988,1988,Gable,HdBoard,HdBoard,BrkFace,42.0,TA,TA,CBlock,Gd,TA,No,GLQ,394,Unf,0,586,980,TA,980,734,1714,0,0,2,1,3,TA,7,Typ,1,TA,Attchd,1988.0,Unf,2,496,TA,TA,Y,228,66,156,0,0,MnPrv,Shed,3,2010,WD,Normal,196500,2.5,222,2694,22,0,22,0,22,22.0,22.0
50,RL,75.0,12508,IR1,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,1.5Fin,6,7,1940,1985,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,660,Unf,0,323,983,Ex,983,767,1750,1,0,2,0,4,TA,7,Mod,0,No Fireplace,Attchd,1989.0,Unf,1,423,TA,TA,Y,245,0,156,0,0,No Fence,Shed,7,2008,WD,Normal,160000,3.0,156,2733,70,45,25,2,68,21.0,19.0
20,RL,70.0,9100,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2004,2005,Hip,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,0,1836,1860,Ex,1836,0,1836,0,0,2,0,3,Gd,8,Typ,1,Gd,Attchd,2004.0,Fin,2,484,TA,TA,Y,120,33,0,0,0,No Fence,No MiscFeature,10,2006,WD,Normal,216837,2.0,33,3696,6,1,5,4,2,6.0,2.0
60,RL,47.0,45000,IR2,HLS,CulDSac,Mod,StoneBr,Norm,1Fam,2Story,8,5,2003,2003,Hip,CemntBd,Wd Shng,BrkFace,603.0,Ex,TA,PConc,Gd,TA,Gd,ALQ,1416,Unf,0,234,1650,Ex,1690,1589,3279,1,0,3,1,4,Ex,12,Mod,1,Gd,BuiltIn,2003.0,Fin,3,841,TA,TA,Y,500,36,0,0,210,No Fence,No MiscFeature,6,2010,WD,Normal,538000,4.5,246,4929,7,0,7,0,7,7.0,7.0
85,RL,70.04995836802665,7252,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,1Fam,SFoyer,5,5,1982,1982,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,685,Unf,0,173,858,TA,858,0,858,1,0,1,0,2,TA,5,Typ,0,No Fireplace,Detchd,1983.0,Unf,2,576,TA,TA,Y,120,0,0,0,0,No Fence,No MiscFeature,4,2009,WD,Normal,134900,2.0,0,1716,28,0,28,1,27,27.0,26.0
20,RL,67.0,8877,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,4,5,1951,1951,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,Fa,No,LwQ,836,Unf,0,0,836,TA,1220,0,1220,0,0,1,0,2,TA,6,Typ,0,No Fireplace,Detchd,1951.0,Unf,2,396,TA,TA,Y,0,0,0,0,0,No Fence,No MiscFeature,4,2006,COD,Normal,102000,1.0,0,2056,59,0,59,4,55,59.0,55.0
80,RL,94.0,7819,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,SLvl,6,5,1976,1976,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,422,BLQ,127,480,1029,TA,1117,0,1117,1,0,1,0,3,TA,6,Typ,1,TA,Detchd,1976.0,Unf,2,672,TA,TA,Y,144,0,0,0,0,MnPrv,No MiscFeature,3,2010,WD,Abnorml,107000,2.0,0,2146,34,0,34,0,34,34.0,34.0
20,RL,70.0,10150,Reg,Lvl,Inside,Gtl,NAmes,Feedr,1Fam,1Story,5,5,1958,1958,Gable,Wd Sdng,Wd Sdng,None,1.0,TA,TA,CBlock,TA,TA,No,Rec,456,Unf,0,456,912,Ex,912,0,912,0,0,1,0,2,TA,5,Typ,0,No Fireplace,Attchd,1958.0,RFn,1,275,TA,TA,Y,0,0,0,0,0,No Fence,No MiscFeature,7,2007,COD,Normal,114500,1.0,0,1824,52,0,52,3,49,52.0,49.0
20,RL,110.0,14226,Reg,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,375.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1935,1935,Gd,1973,0,1973,0,0,2,0,3,Gd,9,Typ,1,Gd,Attchd,2006.0,Fin,3,895,TA,TA,Y,315,45,0,0,0,No Fence,No MiscFeature,7,2007,New,Partial,395000,2.0,45,3908,4,0,4,3,1,4.0,1.0
120,RM,32.0,4500,Reg,Lvl,FR2,Gtl,Mitchel,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,VinylSd,VinylSd,BrkFace,320.0,TA,TA,PConc,Ex,TA,No,GLQ,866,Unf,0,338,1204,Ex,1204,0,1204,1,0,2,0,2,TA,5,Typ,0,No Fireplace,Attchd,1998.0,Fin,2,412,TA,TA,Y,0,247,0,0,0,No Fence,No MiscFeature,6,2009,WD,Normal,162000,3.0,247,2408,12,0,12,1,11,12.0,11.0
20,RL,86.0,11210,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20,Unf,0,1594,1614,Ex,1614,0,1614,0,0,2,0,3,Gd,7,Typ,0,No Fireplace,Attchd,2005.0,RFn,3,865,TA,TA,Y,144,59,0,0,0,No Fence,No MiscFeature,7,2006,New,Partial,221500,2.0,59,3228,5,1,4,4,1,5.0,1.0
20,RL,100.0,13350,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,5,1974,1974,Hip,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,762,Unf,0,102,864,TA,894,0,894,1,0,1,0,3,TA,5,Typ,1,Fa,Attchd,1974.0,Unf,2,440,TA,TA,Y,241,0,0,0,0,MnPrv,No MiscFeature,6,2006,WD,Normal,142500,2.0,0,1758,36,0,36,4,32,36.0,32.0
90,RH,60.0,8400,Reg,Lvl,Inside,Gtl,SawyerW,Feedr,Duplex,1Story,5,5,1977,1977,Gable,Plywood,Plywood,BrkFace,320.0,TA,TA,Slab,No Basement,No Basement,No Basement,No Basement,0,No Basement,0,0,0,TA,2020,0,2020,0,0,2,0,4,TA,10,Typ,2,TA,Detchd,1977.0,Unf,2,630,TA,TA,Y,0,0,0,0,0,No Fence,No MiscFeature,10,2007,WD,Normal,144000,2.0,0,2020,33,0,33,3,30,33.0,30.0
90,RL,78.0,10530,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Duplex,SFoyer,6,5,1977,1977,Gable,Plywood,ImStucc,BrkFace,90.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,975,Unf,0,0,975,TA,1004,0,1004,1,0,1,0,2,TA,4,Typ,0,No Fireplace,Attchd,1977.0,Unf,2,504,TA,TA,Y,0,0,0,0,0,No Fence,No MiscFeature,5,2006,WD,Normal,135000,2.0,0,1979,33,0,33,4,29,33.0,29.0
20,RL,63.0,7875,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,1Story,7,5,1995,1996,Gable,HdBoard,HdBoard,BrkFace,38.0,TA,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1237,1237,Gd,1253,0,1253,0,0,2,0,3,TA,6,Typ,1,TA,Attchd,1995.0,Fin,2,402,TA,TA,Y,220,21,0,0,0,No Fence,No MiscFeature,6,2007,WD,Normal,176000,2.0,21,2490,15,1,14,3,12,15.0,12.0
60,RL,65.0,7153,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,6,5,1992,1992,Gable,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,No,ALQ,387,Unf,0,374,761,Ex,810,793,1603,0,0,2,1,3,Gd,7,Typ,0,No Fireplace,Attchd,1992.0,RFn,2,484,TA,TA,Y,0,124,0,0,0,No Fence,No MiscFeature,7,2006,WD,Normal,175900,2.5,124,2364,18,0,18,4,14,18.0,14.0
20,RL,67.0,16285,IR2,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2001,2002,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1413,1413,Ex,1430,0,1430,0,0,2,0,3,Gd,6,Typ,0,No Fireplace,Attchd,2001.0,RFn,2,605,TA,TA,Y,0,33,0,0,0,No Fence,No MiscFeature,6,2009,WD,Normal,187100,2.0,33,2843,9,1,8,1,8,9.0,8.0
85,RL,70.04995836802665,9101,IR1,Lvl,Corner,Gtl,Mitchel,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,Gd,TA,Av,GLQ,1097,Unf,0,0,1097,Ex,1110,0,1110,1,0,1,0,1,Gd,4,Typ,1,TA,Attchd,1978.0,Fin,2,602,TA,TA,Y,303,30,0,0,0,No Fence,No MiscFeature,7,2009,WD,Normal,165500,2.0,30,2207,32,0,32,1,31,32.0,31.0
75,RM,35.0,6300,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,742,742,Ex,742,742,1484,0,0,2,0,3,TA,9,Typ,1,Gd,No Garage,1900.0,No Garage,0,0,No Garage,No Garage,Y,0,291,134,0,0,No Fence,No MiscFeature,6,2008,WD,Normal,128000,2.0,425,2226,96,87,9,2,94,110.0,108.0
20,RL,70.04995836802665,9790,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,1Fam,1Story,6,5,1967,1967,Gable,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,251,LwQ,630,491,1372,TA,1342,0,1342,0,0,2,0,3,TA,7,Typ,1,Gd,Attchd,1967.0,Unf,2,457,TA,TA,Y,0,0,0,0,197,No Fence,No MiscFeature,9,2009,WD,Normal,161500,2.0,197,2714,43,0,43,1,42,43.0,42.0
50,RM,60.0,10800,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,5,6,1915,1950,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Fa,TA,No,LwQ,686,Unf,0,0,686,TA,966,686,1652,1,0,2,0,4,TA,7,Typ,0,No Fireplace,Detchd,1961.0,Unf,1,416,TA,TA,Y,0,0,196,0,0,No Fence,Shed,6,2010,WD,Normal,139000,3.0,196,2338,95,35,60,0,95,49.0,49.0
60,RL,76.0,10142,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,656,Unf,0,300,956,Ex,956,1128,2084,1,0,2,1,4,Gd,8,Typ,0,No Fireplace,BuiltIn,2004.0,RFn,2,618,TA,TA,Y,0,45,0,0,0,No Fence,No MiscFeature,1,2010,WD,Normal,233000,3.5,45,3040,6,0,6,0,6,6.0,6.0
20,RM,50.0,6000,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,1Story,4,7,1954,2000,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,901,901,Ex,901,0,901,0,0,1,0,2,TA,4,Typ,0,No Fireplace,Detchd,1954.0,Unf,1,281,Fa,TA,Y,0,0,0,0,0,No Fence,No MiscFeature,8,2008,WD,Normal,107900,1.0,0,1802,56,46,10,2,54,56.0,54.0
60,RL,70.04995836802665,12205,IR1,Low,Inside,Gtl,ClearCr,Norm,1Fam,2Story,6,8,1966,2007,Gable,HdBoard,HdBoard,BrkFace,157.0,TA,TA,CBlock,TA,Fa,Gd,LwQ,568,Unf,0,264,832,Gd,976,1111,2087,0,0,2,1,5,Gd,9,Typ,0,No Fireplace,Attchd,1966.0,Fin,2,444,TA,TA,Y,133,168,0,0,0,No Fence,No MiscFeature,7,2007,WD,Normal,187500,2.5,168,2919,44,41,3,3,41,44.0,41.0
120,RL,43.0,3182,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,11.0,Gd,TA,PConc,Gd,TA,No,GLQ,16,Unf,0,1129,1145,Ex,1145,0,1145,0,0,2,0,2,Gd,5,Typ,1,Gd,Attchd,2005.0,Fin,2,397,TA,TA,Y,100,16,0,0,0,No Fence,No MiscFeature,9,2009,WD,Normal,160200,2.0,16,2290,5,1,4,1,4,5.0,4.0
80,RL,70.04995836802665,11333,IR1,Lvl,Corner,Gtl,Mitchel,Norm,1Fam,SLvl,6,5,1976,1976,Gable,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,539,Unf,0,490,1029,TA,1062,0,1062,1,0,1,0,3,TA,5,Typ,2,TA,Attchd,1976.0,RFn,2,539,TA,TA,Y,120,0,0,0,0,No Fence,No MiscFeature,5,2007,WD,Normal,146800,2.0,0,2091,34,0,34,3,31,34.0,31.0
60,RL,92.0,9920,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,1Fam,2Story,7,5,1996,1997,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,862,Unf,0,255,1117,Ex,1127,886,2013,1,0,2,1,3,TA,8,Typ,1,TA,Attchd,1997.0,Unf,2,455,TA,TA,Y,180,130,0,0,0,No Fence,No MiscFeature,6,2007,WD,Normal,269790,3.5,130,3130,14,1,13,3,11,13.0,10.0
20,RL,76.0,9158,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2007,2007,Gable,CemntBd,CmentBd,Stone,140.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1496,1496,Ex,1496,0,1496,0,0,2,0,3,Gd,7,Typ,0,No Fireplace,Attchd,2007.0,Fin,2,474,TA,TA,Y,168,130,0,0,0,No Fence,No MiscFeature,6,2007,New,Partial,225000,2.0,130,2992,3,0,3,3,0,3.0,0.0
60,RL,70.04995836802665,10832,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,7,5,1994,1996,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,712,712,Ex,1086,809,1895,0,0,2,1,3,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2,409,TA,TA,Y,143,46,0,0,0,No Fence,Shed,10,2008,WD,Normal,194500,2.5,46,2607,16,2,14,2,14,16.0,14.0
60,RL,70.0,8400,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,6,6,1980,1981,Gable,HdBoard,HdBoard,BrkFace,130.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,650,650,TA,888,676,1564,0,0,2,1,3,TA,7,Typ,1,TA,Attchd,1980.0,Unf,2,476,TA,TA,Y,0,50,0,0,204,MnPrv,No MiscFeature,4,2010,WD,Normal,171000,2.5,254,2214,30,1,29,0,30,30.0,30.0
20,RL,71.0,8197,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,6,5,1977,1977,Gable,Plywood,Plywood,BrkFace,148.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,660,660,Ex,1285,0,1285,0,0,1,1,3,TA,7,Typ,1,TA,Attchd,1977.0,RFn,2,528,TA,TA,Y,138,0,0,0,0,MnPrv,No MiscFeature,4,2007,WD,Normal,143500,1.5,0,1945,33,0,33,3,30,33.0,30.0
20,RL,57.0,7677,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1953,1953,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,570,Unf,0,203,773,Gd,773,0,773,0,0,1,0,2,TA,4,Typ,0,No Fireplace,Attchd,1953.0,Unf,1,240,TA,TA,Y,0,0,0,0,0,No Fence,No MiscFeature,4,2008,WD,Abnorml,110000,1.0,0,1546,57,0,57,2,55,57.0,55.0
60,RL,104.0,13518,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,9,5,2008,2009,Hip,VinylSd,VinylSd,Stone,860.0,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1926,1926,Ex,1966,1174,3140,0,0,3,1,4,Ex,11,Typ,2,Gd,BuiltIn,2009.0,Fin,3,820,TA,TA,Y,144,78,0,0,0,No Fence,No MiscFeature,7,2009,New,Partial,485000,3.5,78,5066,2,1,1,1,1,1.0,0.0
50,RL,60.0,7200,Reg,Lvl,Corner,Gtl,SWISU,Feedr,1Fam,1.5Fin,5,7,1937,1950,Gable,Wd Sdng,Wd Sdng,BrkFace,252.0,TA,TA,BrkTil,Gd,TA,No,ALQ,569,Unf,0,162,731,Ex,981,787,1768,1,0,1,1,3,Gd,7,Typ,2,TA,Detchd,1939.0,Unf,1,240,TA,TA,Y,0,0,264,0,0,MnPrv,No MiscFeature,6,2007,WD,Normal,175000,2.5,264,2499,73,13,60,3,70,71.0,68.0
60,RL,79.0,12798,IR1,HLS,Inside,Mod,ClearCr,Feedr,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,462,Unf,0,154,616,Gd,616,1072,1688,1,0,2,1,4,Gd,8,Typ,0,No Fireplace,Attchd,1997.0,RFn,2,603,TA,TA,Y,403,114,185,0,0,No Fence,Shed,5,2008,WD,Normal,200000,3.5,299,2304,13,0,13,2,11,13.0,11.0
30,RM,40.0,4800,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1Story,4,7,1916,1990,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,197,Unf,0,999,1196,Ex,1196,0,1196,1,0,1,0,2,TA,5,Typ,0,No Fireplace,Detchd,1957.0,Unf,2,440,TA,TA,Y,0,0,0,0,0,No Fence,No MiscFeature,7,2007,WD,Normal,109900,2.0,0,2392,94,74,20,3,91,53.0,50.0
60,RL,63.0,8199,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2005,2005,Gable,WdShing,Wd Shng,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,648,Unf,0,80,728,Ex,728,728,1456,1,0,2,1,3,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2,410,TA,TA,Y,36,18,0,0,0,No Fence,No MiscFeature,10,2008,WD,Normal,189000,3.5,18,2184,5,0,5,2,3,5.0,3.0
60,RL,107.0,13891,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,9,5,2008,2009,Hip,VinylSd,VinylSd,Stone,424.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1734,1734,Ex,1734,1088,2822,0,0,3,1,4,Ex,12,Typ,1,Gd,BuiltIn,2009.0,RFn,3,1020,TA,TA,Y,52,170,0,0,192,No Fence,No MiscFeature,1,2009,New,Partial,582933,3.5,362,4556,2,1,1,1,1,1.0,0.0
